CarIdx,TeamName,Stint Start Timestamp,Stint End Timestamp,Stint Start SessionTime,Stint End SessionTime,Stint Start Lap,Stint End Lap,"Stint Duration (Time, sec)",Stint Duration (min:sec),Stint Duration (Laps)
8,Nashu Mhakaracca,2025-05-27T00:35:25.032698,2025-05-27T01:39:50.051310,20891.56796870483,24756.60013017722,189,224,3865.018612,64:25,35
3,Alphinaud Leveilleur ,2025-05-27T00:35:05.091538,2025-05-27T01:40:19.350798,20871.56796870512,24785.900130176793,192,227,3914.25926,65:14,35
38,Estinein,2025-05-27T00:52:00.280559,2025-05-27T01:40:38.817878,21886.816796872507,24805.366796843176,200,227,2918.537319,48:38,27
19,Gaius,2025-05-27T00:37:06.930975,2025-05-27T01:41:16.732064,20993.467968703346,24843.28346350929,191,226,3849.801089,64:09,35
7,Hildibrand Manderville,2025-05-27T00:37:46.379141,2025-05-27T01:41:50.548897,21032.91796870277,24877.100130175466,194,230,3844.169756,64:04,36
51,Feo Ul,2025-05-27T00:39:23.159042,2025-05-27T01:49:29.566163,21129.68463536803,25336.13346350212,183,219,4206.407121,70:06,36
53,Koana,2025-05-27T00:39:33.384642,2025-05-27T01:49:47.422564,21139.917968701215,25353.950130168527,183,219,4214.037922,70:14,36
43,Tataru,2025-05-27T00:39:35.951364,2025-05-27T01:49:47.948790,21142.484635367844,25354.50013016852,183,219,4211.997426,70:11,36
52,Bakool Ja Ja,2025-05-27T00:39:59.525948,2025-05-27T01:49:55.103747,21166.051302034168,25361.63346350175,183,219,4195.577799,69:55,36
58,Lyse,2025-05-27T00:41:18.049814,2025-05-27T01:49:55.630275,21244.58463536636,25362.166796835074,182,218,4117.580461,68:37,36
44,Minfilia,2025-05-27T00:40:50.332742,2025-05-27T01:50:57.560201,21216.867968700095,25424.116796834172,184,221,4207.227459,70:07,37
58,Lyse,2025-05-27T01:50:21.718567,2025-05-27T01:51:16.961407,25388.266796834694,25443.483463500557,-1,219,55.24284,0:55,220
42,Luna,2025-05-27T00:41:03.164710,2025-05-27T01:51:23.109853,21229.70130203324,25449.6667968338,183,219,4219.945143,70:19,36
49,Cirina Mol,2025-05-27T00:41:07.247587,2025-05-27T01:51:27.728445,21233.784635366515,25454.2834635004,183,219,4220.480858,70:20,36
59,Papalymo,2025-05-27T00:41:13.429282,2025-05-27T01:51:36.947334,21239.96796869976,25463.500130166933,184,221,4223.518052,70:23,37
54,Meteion,2025-05-27T00:41:28.299650,2025-05-27T01:51:41.062648,21254.83463536621,25467.61679683354,182,219,4212.762998,70:12,37
57,Julyan Manderville,2025-05-27T00:41:53.380778,2025-05-27T01:52:11.343106,21279.917968699177,25497.900130166432,183,219,4217.962328,70:17,36
41,Pele,2025-05-27T00:41:17.012083,2025-05-27T01:52:13.396035,21243.534635366374,25499.950130166402,183,219,4256.383952,70:56,36
30,Hien,2025-05-27T00:59:03.111194,2025-05-27T01:52:20.095178,22309.650130199687,25506.650130166305,201,229,3196.983984,53:16,28
50,Yugiri,2025-05-27T00:41:57.498122,2025-05-27T01:52:32.898412,21284.034635365784,25519.45013016612,183,220,4235.40029,70:35,37
7,Hildibrand Manderville,2025-05-27T01:41:58.215492,2025-05-27T01:56:35.274062,24884.76679684202,25761.30143229156,230,237,877.05857,14:37,7
47,Branden,2025-05-27T00:46:58.790658,2025-05-27T01:57:33.423100,21585.317968694733,25820.08463541585,186,222,4234.632442,70:34,36
21,Venat,2025-05-27T01:14:17.288017,2025-05-27T02:02:57.437492,23223.833463532857,26143.984635411136,210,237,2920.149475,48:40,27
40,Thancred Waters,2025-05-27T01:11:19.438657,2025-05-27T02:03:30.241186,23045.983463535445,26176.78463541066,208,236,3130.802529,52:10,28
36,Enkidu,2025-05-27T01:10:58.005301,2025-05-27T02:03:39.948353,23024.550130202424,26186.501302077184,209,237,3161.943052,52:41,28
22,Elidibus,2025-05-27T01:15:16.187132,2025-05-27T02:03:53.311294,23282.733463532,26199.867968743656,210,237,2917.124162,48:37,27
23,Ameliance,2025-05-27T01:11:29.675188,2025-05-27T02:04:09.669706,23056.21679686863,26216.217968743418,209,237,3159.994518,52:39,28
28,Gaia,2025-05-27T01:11:10.271594,2025-05-27T02:04:23.972179,23036.816796868912,26230.501302076544,209,237,3193.700585,53:13,28
37,Yshtola Rhul,2025-05-27T01:11:22.506418,2025-05-27T02:05:01.720981,23049.050130202068,26268.26796874266,208,236,3219.214563,53:39,28
35,Greg,2025-05-27T01:13:00.024158,2025-05-27T02:05:57.398003,23146.566796867315,26323.934635408517,210,238,3177.373845,52:57,28
32,Lamitt,2025-05-27T01:13:32.790681,2025-05-27T02:06:35.267575,23179.333463533505,26361.8179687413,209,237,3182.476894,53:02,28
29,Gosetsu,2025-05-27T01:13:59.388013,2025-05-27T02:06:49.575257,23205.933463533118,26376.11796874109,210,238,3170.187244,52:50,28
26,Liokki,2025-05-27T01:14:18.822918,2025-05-27T02:06:54.207767,23225.36679686617,26380.767968741024,210,238,3155.384849,52:35,28
55,Hermes,2025-05-27T00:56:29.057649,2025-05-27T02:07:01.913732,22155.616796868595,26388.46796874091,192,228,4232.856083,70:32,36
31,Renda-Rae,2025-05-27T01:19:05.119678,2025-05-27T02:07:39.224757,23511.666796862002,26425.817968740368,212,239,2914.105079,48:34,27
34,Sphene,2025-05-27T01:15:03.359834,2025-05-27T02:07:39.746023,23269.900130198854,26426.31796874036,210,238,3156.386189,52:36,28
25,Jadato,2025-05-27T01:16:24.338084,2025-05-27T02:09:16.928140,23350.88346353101,26523.484635405614,212,240,3172.590056,52:52,28
27,Ryne,2025-05-27T01:18:53.308488,2025-05-27T02:11:29.794451,23499.850130195508,26656.33463540368,215,243,3156.485963,52:36,28
38,Estinein,2025-05-27T01:41:43.902949,2025-05-27T02:30:19.319404,24870.450130175563,27785.818489578513,228,255,2915.416455,48:35,27
17,Sadu Dotharl,2025-05-27T01:38:42.782755,2025-05-27T02:42:56.567940,24689.33346351153,28543.133463538674,229,265,3853.785185,64:13,36
6,Urianger Augurelt,2025-05-27T01:38:50.435837,2025-05-27T02:43:27.353127,24696.98346351142,28573.91679687156,229,264,3876.91729,64:36,35
18,Magnai Oronir,2025-05-27T01:39:03.316663,2025-05-27T02:43:28.897886,24709.866796844566,28575.466796871537,229,264,3865.581223,64:25,35
14,Erenville,2025-05-27T01:39:01.264631,2025-05-27T02:43:56.566024,24707.816796844596,28603.1334635378,228,264,3895.301393,64:55,36
1,Celestia Astraethi,2025-05-27T01:39:37.198169,2025-05-27T02:43:57.601786,24743.750130177406,28604.16679687112,229,265,3860.403617,64:20,36
12,Puddingway,2025-05-27T01:39:36.688228,2025-05-27T02:44:06.851776,24743.233463510747,28613.416796870984,229,264,3870.163548,64:30,35
2,Iryq,2025-05-27T01:39:41.315265,2025-05-27T02:44:07.383090,24747.866796844013,28613.95013020431,229,264,3866.067825,64:26,35
13,Krile Maya Baldesion,2025-05-27T01:39:14.616286,2025-05-27T02:44:15.633375,24721.1667968444,28622.20013020419,229,264,3901.017089,65:01,35
11,Livingway,2025-05-27T01:39:24.366048,2025-05-27T02:44:16.166710,24730.91679684426,28622.733463537515,229,264,3891.800662,64:51,35
4,Alisaie  Leveilleur ,2025-05-27T01:39:20.265075,2025-05-27T02:44:25.402027,24726.81679684432,28631.966796870714,229,264,3905.136952,65:05,35
16,Cylva,2025-05-27T01:39:40.800622,2025-05-27T02:44:25.932873,24747.350130177354,28632.50013020404,228,264,3885.132251,64:45,36
8,Nashu Mhakaracca,2025-05-27T01:39:57.265867,2025-05-27T02:44:32.093207,24763.81679684378,28638.65013020395,225,261,3874.82734,64:34,36
3,Alphinaud Leveilleur ,2025-05-27T01:40:29.567333,2025-05-27T02:45:06.847882,24796.11679684331,28673.41679687011,228,263,3877.280549,64:37,35
30,Hien,2025-05-27T01:52:36.485091,2025-05-27T02:45:29.401561,25523.050130166066,28695.966796869783,230,258,3172.91647,52:52,28
19,Gaius,2025-05-27T01:41:42.883972,2025-05-27T02:46:00.116898,24869.43346350891,28726.633463536004,227,262,3857.232926,64:17,35
17,Sadu Dotharl,2025-05-27T02:43:02.748975,2025-05-27T02:51:35.969025,28549.316796871917,29062.533463531116,265,268,513.22005,8:33,3
27,Ryne,2025-05-27T02:11:41.086992,2025-05-27T02:51:37.517465,26667.651302070182,29064.083463531093,244,265,2396.430473,39:56,21
28,Gaia,2025-05-27T02:04:39.276060,2025-05-27T02:51:39.569413,26245.934635409652,29066.133463531063,238,263,2820.293353,47:00,25
22,Elidibus,2025-05-27T02:04:56.603054,2025-05-27T02:51:40.602134,26263.167968742735,29067.16679686438,238,263,2803.99908,46:43,25
47,Branden,2025-05-27T02:02:25.254530,2025-05-27T02:51:41.133358,26111.80130207827,29067.700130197707,223,248,2955.878828,49:15,25
31,Renda-Rae,2025-05-27T02:08:43.658276,2025-05-27T02:51:43.716525,26490.201302072765,29070.283463531003,240,263,2580.058249,43:00,23
32,Lamitt,2025-05-27T02:06:49.597608,2025-05-27T02:51:44.235583,26376.11796874109,29070.800130197662,238,262,2694.637975,44:54,24
42,Luna,2025-05-27T01:51:29.276454,2025-05-27T02:51:45.799025,25455.833463500378,29072.366796864306,220,251,3616.522571,60:16,31
51,Feo Ul,2025-05-27T01:49:46.395664,2025-05-27T02:51:47.350803,25352.883463501876,29073.916796864283,220,252,3720.955139,62:00,32
43,Tataru,2025-05-27T01:49:54.082523,2025-05-27T02:51:50.950546,25360.616796835096,29077.51679686423,220,252,3716.868023,61:56,32
49,Cirina Mol,2025-05-27T01:51:36.429512,2025-05-27T02:51:51.983673,25462.983463500274,29078.55013019755,220,251,3615.554161,60:15,31
58,Lyse,2025-05-27T01:51:46.194569,2025-05-27T02:51:53.560429,25472.750130166798,29079.98346353086,219,250,3607.36586,60:07,31
29,Gosetsu,2025-05-27T02:07:01.913688,2025-05-27T02:51:55.117194,26388.46796874091,29081.566796864172,239,263,2693.203506,44:53,24
26,Liokki,2025-05-27T02:07:07.024810,2025-05-27T02:51:56.162884,26393.534635407505,29082.666796864156,239,263,2689.138074,44:49,24
40,Thancred Waters,2025-05-27T02:03:45.110803,2025-05-27T02:51:56.693050,26191.667968743775,29083.233463530814,237,263,2891.582247,48:11,26
37,Yshtola Rhul,2025-05-27T02:05:15.591617,2025-05-27T02:51:57.218505,26282.134635409126,29083.81679686414,237,262,2801.626888,46:41,25
53,Koana,2025-05-27T01:49:56.163247,2025-05-27T02:51:57.744161,25362.7001301684,29084.350130197465,220,252,3721.580914,62:01,32
59,Papalymo,2025-05-27T01:51:47.212014,2025-05-27T02:51:59.300473,25473.76679683345,29085.883463530776,221,252,3612.088459,60:12,31
52,Bakool Ja Ja,2025-05-27T01:50:07.380212,2025-05-27T02:52:03.855390,25373.98346350157,29090.38346353071,220,252,3716.475178,61:56,32
54,Meteion,2025-05-27T01:52:10.830647,2025-05-27T02:52:05.408571,25497.383463499773,29091.96679686402,219,250,3594.577924,59:54,31
18,Magnai Oronir,2025-05-27T02:43:57.623406,2025-05-27T02:52:06.453385,28604.16679687112,29093.016796864005,265,268,488.829979,8:08,3
30,Hien,2025-05-27T02:45:45.770192,2025-05-27T02:52:08.518995,28712.33346353621,29095.083463530642,259,261,382.748803,6:22,2
57,Julyan Manderville,2025-05-27T01:52:19.580355,2025-05-27T02:52:09.051097,25506.133463499646,29095.616796863967,220,251,3589.470742,59:49,31
12,Puddingway,2025-05-27T02:44:15.633369,2025-05-27T02:52:09.586313,28622.20013020419,29096.150130197293,265,268,473.952944,7:53,3
35,Greg,2025-05-27T02:06:10.662352,2025-05-27T02:52:10.117091,26337.217968741657,29096.68346353062,239,264,2759.454739,45:59,25
55,Hermes,2025-05-27T02:07:11.116043,2025-05-27T02:52:11.164933,26397.667968740778,29097.733463530603,229,252,2700.04889,45:00,23
2,Iryq,2025-05-27T02:44:18.751004,2025-05-27T02:52:11.697102,28625.31679687081,29098.26679686393,265,268,472.946098,7:52,3
13,Krile Maya Baldesion,2025-05-27T02:44:22.353539,2025-05-27T02:52:12.749247,28628.91679687076,29099.316796863914,265,268,470.395708,7:50,3
34,Sphene,2025-05-27T02:07:56.158227,2025-05-27T02:52:13.278624,26442.701302073456,29099.85013019724,239,263,2657.120397,44:17,24
50,Yugiri,2025-05-27T01:52:41.550356,2025-05-27T02:52:13.812312,25528.100130165993,29100.383463530565,220,251,3572.261956,59:32,31
11,Livingway,2025-05-27T02:44:46.419265,2025-05-27T02:52:14.348282,28652.96679687041,29100.91679686389,265,268,447.929017,7:27,3
41,Pele,2025-05-27T01:52:39.512919,2025-05-27T02:52:14.897060,25526.06679683269,29101.466796863882,220,251,3575.384141,59:35,31
44,Minfilia,2025-05-27T01:51:04.180138,2025-05-27T02:52:15.430025,25430.733463500743,29102.000130197208,221,253,3671.249887,61:11,32
4,Alisaie  Leveilleur ,2025-05-27T02:44:51.022242,2025-05-27T02:52:23.646991,28657.58346353701,29110.216796863755,265,268,452.624749,7:32,3
14,Erenville,2025-05-27T02:44:25.424286,2025-05-27T02:54:16.932065,28631.966796870714,29223.50013019544,264,268,591.507779,9:51,4
16,Cylva,2025-05-27T02:44:33.137774,2025-05-27T02:54:20.015042,28639.700130203935,29226.58346352873,264,268,586.877268,9:46,4
3,Alphinaud Leveilleur ,2025-05-27T02:45:17.111878,2025-05-27T02:54:25.147089,28683.666796869962,29231.716796861987,264,267,548.035211,9:08,3
19,Gaius,2025-05-27T02:46:07.231075,2025-05-27T02:54:30.464433,28733.800130202566,29237.033463528576,263,266,503.233358,8:23,3
7,Hildibrand Manderville,2025-05-27T02:03:40.480594,2025-05-27T02:54:32.515442,26187.03463541051,29239.083463528546,238,265,3052.034848,50:52,27
8,Nashu Mhakaracca,2025-05-27T02:44:59.699742,2025-05-27T02:54:34.564332,28666.266796870215,29241.133463528517,261,264,574.86459,9:34,3
36,Enkidu,2025-05-27T02:03:52.279327,2025-05-27T02:54:38.165143,26198.834635410338,29244.733463528464,238,265,3045.885816,50:45,27
21,Venat,2025-05-27T02:04:00.964127,2025-05-27T02:54:39.730757,26207.517968743545,29246.300130195108,238,265,3038.76663,50:38,27
25,Jadato,2025-05-27T02:09:29.258402,2025-05-27T02:54:41.267732,26535.8013020721,29247.83346352842,241,265,2712.00933,45:12,24
23,Ameliance,2025-05-27T02:04:24.510332,2025-05-27T02:54:42.829836,26231.03463540987,29249.400130195063,238,265,3018.319504,50:18,27
38,Estinein,2025-05-27T02:31:23.688368,2025-05-27T02:54:43.865537,27850.23515624424,29250.43346352838,256,267,1400.177169,23:20,11
60,Pace Car,2025-05-26T23:35:35.614277,2025-05-27T03:05:30.660955,17302.13320308001,29897.23346351897,0,0,12595.046678,209:55,0
27,Ryne,2025-05-27T02:52:40.565917,2025-05-27T03:07:18.228792,29127.133463530176,30004.80013018407,266,270,877.662875,14:37,4
31,Renda-Rae,2025-05-27T02:52:43.147563,2025-05-27T03:07:23.396514,29129.71679686347,30009.966796850662,264,268,880.248951,14:40,4
26,Liokki,2025-05-27T02:52:55.430071,2025-05-27T03:07:23.929890,29142.000130196626,30010.500130183987,264,268,868.499819,14:28,4
40,Thancred Waters,2025-05-27T02:52:58.998529,2025-05-27T03:07:24.979775,29145.56679686324,30011.550130183972,264,268,865.981246,14:25,4
36,Enkidu,2025-05-27T02:55:40.313929,2025-05-27T03:07:32.680132,29306.88346352756,30019.25013018386,266,269,712.366203,11:52,3
58,Lyse,2025-05-27T02:52:52.864040,2025-05-27T03:07:34.745712,29139.433463529997,30021.316796850497,251,255,881.881672,14:41,4
25,Jadato,2025-05-27T02:55:40.830911,2025-05-27T03:07:35.776634,29307.40013019422,30022.350130183815,266,269,714.945723,11:54,3
28,Gaia,2025-05-27T02:52:41.081118,2025-05-27T03:07:36.312318,29127.650130196835,30022.88346351714,264,268,895.2312,14:55,4
21,Venat,2025-05-27T02:55:43.379958,2025-05-27T03:07:36.844898,29309.950130194182,30023.416796850466,266,269,713.46494,11:53,3
23,Ameliance,2025-05-27T02:55:46.930718,2025-05-27T03:07:37.898158,29313.50013019413,30024.46679685045,266,269,710.96744,11:50,3
22,Elidibus,2025-05-27T02:52:44.666772,2025-05-27T03:07:38.430799,29131.233463530116,30025.000130183776,264,268,893.764027,14:53,4
29,Gosetsu,2025-05-27T02:52:54.397172,2025-05-27T03:07:39.978198,29140.966796863308,30026.550130183754,264,268,885.581026,14:45,4
38,Estinein,2025-05-27T02:55:24.931868,2025-05-27T03:07:44.095535,29291.50013019445,30030.66679685036,268,271,739.163667,12:19,3
35,Greg,2025-05-27T02:53:11.813768,2025-05-27T03:09:18.662085,29158.38346352972,30125.23346351565,265,270,966.848317,16:06,5
30,Hien,2025-05-27T02:52:52.348360,2025-05-27T03:12:52.478194,29138.916796863337,30339.050130179206,262,269,1200.129834,20:00,7
30,Hien,2025-05-27T03:13:24.744092,2025-05-27T03:16:55.977250,30371.316796845404,30582.550130175663,270,271,211.233158,3:31,1
32,Lamitt,2025-05-27T02:52:46.714891,2025-05-27T03:26:33.277823,29133.283463530086,31159.850130167262,263,278,2026.562932,33:46,15
42,Luna,2025-05-27T02:52:47.217418,2025-05-27T03:46:13.725406,29133.78346353008,32340.300130150084,252,278,3206.507988,53:26,26
2,Iryq,2025-05-27T02:52:57.981904,2025-05-27T03:47:01.945301,29144.55013019659,32388.51679681605,269,296,3243.963397,54:03,27
11,Livingway,2025-05-27T02:52:46.197852,2025-05-27T03:47:02.993281,29132.766796863427,32389.566796816034,269,296,3256.795429,54:16,27
52,Bakool Ja Ja,2025-05-27T02:53:05.681194,2025-05-27T03:48:26.037852,29152.250130196477,32472.616796814826,253,280,3320.356658,55:20,27
34,Sphene,2025-05-27T02:53:12.316226,2025-05-27T03:48:52.220462,29158.883463529713,32498.800130147778,264,292,3339.904236,55:39,28
37,Yshtola Rhul,2025-05-27T02:52:58.998496,2025-05-27T03:49:00.935620,29145.56679686324,32507.516796814318,263,291,3361.937124,56:01,28
28,Gaia,2025-05-27T03:08:19.411859,2025-05-27T03:53:16.985330,30066.00013018318,32763.56679681059,269,294,2697.573471,44:57,25
27,Ryne,2025-05-27T03:08:00.528855,2025-05-27T03:54:31.732732,30047.100130183455,32838.316796824845,271,297,2791.203877,46:31,26
31,Renda-Rae,2025-05-27T03:08:05.632892,2025-05-27T03:54:40.482017,30052.20013018338,32847.06679682663,269,295,2794.849125,46:34,26
25,Jadato,2025-05-27T03:08:08.186235,2025-05-27T03:54:42.049132,30054.783463516676,32848.633463493614,270,296,2793.862897,46:33,26
26,Liokki,2025-05-27T03:08:08.688263,2025-05-27T03:54:55.318982,30055.300130183336,32861.90013016298,269,295,2806.630719,46:46,26
40,Thancred Waters,2025-05-27T03:08:07.156246,2025-05-27T03:54:56.362084,30053.73346351669,32862.93346349653,269,295,2809.205838,46:49,26
36,Enkidu,2025-05-27T03:08:15.828802,2025-05-27T03:54:58.950924,30062.4167968499,32865.53346349706,270,296,2803.122122,46:43,26
23,Ameliance,2025-05-27T03:08:21.977483,2025-05-27T03:55:02.051724,30068.56679684981,32868.63346349769,270,296,2800.074241,46:40,26
21,Venat,2025-05-27T03:08:19.929623,2025-05-27T03:55:03.100294,30066.51679684984,32869.6834634979,270,296,2803.170671,46:43,26
6,Urianger Augurelt,2025-05-27T02:43:56.566002,2025-05-27T03:55:07.198800,28603.1334635378,32873.78346349874,265,301,4270.632798,71:10,36
22,Elidibus,2025-05-27T03:08:22.496923,2025-05-27T03:55:08.748203,30069.08346351647,32875.33346349905,269,295,2806.25128,46:46,26
29,Gosetsu,2025-05-27T03:08:24.527812,2025-05-27T03:55:10.797779,30071.116796849772,32877.38346349947,269,295,2806.269967,46:46,26
1,Celestia Astraethi,2025-05-27T02:44:06.335026,2025-05-27T03:55:39.416274,28612.900130204325,32906.00013017197,265,301,4293.081248,71:33,36
38,Estinein,2025-05-27T03:09:21.759375,2025-05-27T03:55:51.732878,30128.333463515606,32918.316796841136,272,298,2789.973503,46:29,26
35,Greg,2025-05-27T03:10:01.243084,2025-05-27T03:56:42.372234,30167.816796848365,32968.950130184785,271,297,2801.12915,46:41,26
50,Yugiri,2025-05-27T02:53:15.913369,2025-05-27T03:57:19.687115,29162.48346352966,33006.266796859054,252,284,3843.773746,64:03,32
59,Papalymo,2025-05-27T02:53:00.547248,2025-05-27T03:57:32.466445,29147.116796863218,33019.05013019499,253,285,3871.919197,64:31,32
16,Cylva,2025-05-27T02:55:04.465733,2025-05-27T03:59:11.764054,29271.03346352808,33118.35013021522,269,303,3847.298321,64:07,34
47,Branden,2025-05-27T02:52:40.046657,2025-05-27T03:59:28.767344,29126.616796863516,33135.350130218685,249,282,4008.720687,66:48,33
17,Sadu Dotharl,2025-05-27T02:52:20.048224,2025-05-27T04:00:39.965343,29106.616796863807,33206.55013023319,269,304,4099.917119,68:19,35
14,Erenville,2025-05-27T02:55:00.913241,2025-05-27T04:00:46.183002,29267.483463528133,33212.76679690112,269,304,3945.269761,65:45,35
13,Krile Maya Baldesion,2025-05-27T02:53:00.547184,2025-05-27T04:00:52.332134,29147.116796863218,33218.91679690238,269,304,4071.78495,67:51,35
3,Alphinaud Leveilleur ,2025-05-27T02:55:08.564759,2025-05-27T04:00:53.881045,29275.133463528022,33220.46679690269,268,303,3945.316286,65:45,35
12,Puddingway,2025-05-27T02:52:56.964693,2025-05-27T04:00:54.916645,29143.533463529937,33221.500130236236,269,304,4077.951952,67:57,35
8,Nashu Mhakaracca,2025-05-27T02:55:19.299777,2025-05-27T04:00:55.966444,29285.8667968612,33222.55013023645,265,300,3936.666667,65:36,35
19,Gaius,2025-05-27T02:55:13.165773,2025-05-27T04:00:56.999355,29279.733463527955,33223.583463569994,267,302,3943.833582,65:43,35
53,Koana,2025-05-27T02:53:01.065156,2025-05-27T04:01:17.482897,29147.633463529877,33244.05013024083,253,287,4096.417741,68:16,34
4,Alisaie  Leveilleur ,2025-05-27T02:52:54.915083,2025-05-27T04:02:31.863767,29141.483463529967,33318.45013025598,269,305,4176.948684,69:36,36
18,Magnai Oronir,2025-05-27T02:52:44.165425,2025-05-27T04:02:32.899393,29130.733463530123,33319.483463589524,269,305,4188.733968,69:48,36
7,Hildibrand Manderville,2025-05-27T02:55:28.013016,2025-05-27T04:02:40.648970,29294.58346352774,33327.2334635911,266,301,4032.635954,67:12,35
49,Cirina Mol,2025-05-27T02:52:51.832013,2025-05-27T04:02:51.964642,29138.40013019668,33338.550130260075,252,287,4200.132629,70:00,35
51,Feo Ul,2025-05-27T02:52:50.796693,2025-05-27T04:02:55.083623,29137.36679686336,33341.66679692738,253,288,4204.28693,70:04,35
41,Pele,2025-05-27T02:53:19.014366,2025-05-27T04:02:57.130728,29165.583463529616,33343.716796927794,252,287,4178.116362,69:38,35
43,Tataru,2025-05-27T02:52:51.314151,2025-05-27T04:03:00.717082,29137.88346353002,33347.30013026186,253,288,4209.402931,70:09,35
30,Hien,2025-05-27T03:17:22.093865,2025-05-27T04:03:58.029506,30608.66679684195,33404.600130273495,272,298,2795.935641,46:35,26
57,Julyan Manderville,2025-05-27T02:53:09.779901,2025-05-27T04:04:47.695791,29156.350130196417,33454.283463616935,252,288,4297.91589,71:37,36
55,Hermes,2025-05-27T02:53:03.632922,2025-05-27T04:04:55.894661,29150.200130196507,33462.466796951936,253,289,4312.261739,71:52,36
54,Meteion,2025-05-27T02:53:06.198056,2025-05-27T04:06:23.012604,29152.766796863136,33549.58346363633,251,287,4396.814548,73:16,36
44,Minfilia,2025-05-27T02:53:21.080409,2025-05-27T04:06:40.414133,29167.650130196253,33567.00013030654,254,290,4399.333724,73:19,36
32,Lamitt,2025-05-27T03:27:16.273317,2025-05-27T04:14:16.546824,31202.850130166637,34023.13346373276,279,305,2820.273507,47:00,26
58,Lyse,2025-05-27T03:08:17.878933,2025-05-27T04:14:40.129102,30064.46679684987,34046.7167970709,256,291,3982.250169,66:22,35
34,Sphene,2025-05-27T03:49:54.253993,2025-05-27T04:36:41.433690,32560.83346348021,35368.016797340024,293,319,2807.179697,46:47,26
37,Yshtola Rhul,2025-05-27T03:50:03.504949,2025-05-27T04:36:43.000148,32570.083463480074,35369.58346400701,292,318,2799.495199,46:39,26
28,Gaia,2025-05-27T03:54:17.399194,2025-05-27T04:41:03.256123,32823.98346348859,35629.8501307267,295,321,2805.856929,46:45,26
27,Ryne,2025-05-27T03:55:33.817356,2025-05-27T04:42:17.521855,32900.40013017083,35704.11679740849,298,324,2803.704499,46:43,26
25,Jadato,2025-05-27T03:55:45.083843,2025-05-27T04:42:20.623145,32911.66679683979,35707.21679740912,297,323,2795.539302,46:35,26
31,Renda-Rae,2025-05-27T03:55:41.999731,2025-05-27T04:42:27.822968,32908.58346350583,35714.41679741059,296,322,2805.823237,46:45,26
26,Liokki,2025-05-27T03:55:57.382929,2025-05-27T04:42:36.040062,32923.96679684229,35722.63346407893,296,322,2798.657133,46:38,26
36,Enkidu,2025-05-27T03:56:00.949656,2025-05-27T04:42:40.189325,32927.53346350968,35726.783464079774,297,323,2799.239669,46:39,26
40,Thancred Waters,2025-05-27T03:55:58.399026,2025-05-27T04:42:41.755603,32924.98346350916,35728.35013074676,296,322,2803.356577,46:43,26
23,Ameliance,2025-05-27T03:56:04.016334,2025-05-27T04:42:43.823518,32930.60013017697,35730.41679741385,297,323,2799.807184,46:39,26
21,Venat,2025-05-27T03:56:05.032647,2025-05-27T04:42:44.357732,32931.616796843846,35730.95013074729,297,323,2799.325085,46:39,26
29,Gosetsu,2025-05-27T03:56:13.219304,2025-05-27T04:42:46.957413,32939.800130178846,35733.55013074782,296,322,2793.738109,46:33,26
22,Elidibus,2025-05-27T03:56:11.167381,2025-05-27T04:42:52.637865,32937.75013017843,35739.23346408231,296,322,2801.470484,46:41,26
38,Estinein,2025-05-27T03:56:53.648226,2025-05-27T04:43:32.655465,32980.23346352042,35779.250130757115,299,325,2799.007239,46:39,26
35,Greg,2025-05-27T03:57:44.251181,2025-05-27T04:44:17.323117,33030.833463530726,35823.91679743288,298,324,2793.071936,46:33,26
2,Iryq,2025-05-27T03:47:55.196796,2025-05-27T04:46:22.320848,32441.766796815275,35948.91679745835,297,330,3507.124052,58:27,33
11,Livingway,2025-05-27T03:47:58.792450,2025-05-27T04:46:33.071488,32445.366796815222,35959.66679746054,297,330,3514.279038,58:34,33
30,Hien,2025-05-27T04:05:00.014544,2025-05-27T04:51:43.686905,33466.58346361944,36270.28346419048,299,325,2803.672361,46:43,26
42,Luna,2025-05-27T03:47:06.594590,2025-05-27T04:53:13.252900,32393.16679681598,36359.85013087539,279,314,3966.65831,66:06,35
6,Urianger Augurelt,2025-05-27T03:56:10.131543,2025-05-27T04:54:25.436358,32936.716796844885,36432.03346422343,302,335,3495.304815,58:15,33
1,Celestia Astraethi,2025-05-27T03:56:41.864483,2025-05-27T04:55:15.538019,32968.45013018468,36482.11679756697,302,335,3513.673536,58:33,33
52,Bakool Ja Ja,2025-05-27T03:49:19.402039,2025-05-27T04:55:41.721320,32525.983463480716,36508.3167975723,281,316,3982.319281,66:22,35
16,Cylva,2025-05-27T04:00:14.814944,2025-05-27T04:58:41.551300,33181.40013022807,36688.15013094227,304,337,3506.736356,58:26,33
17,Sadu Dotharl,2025-05-27T04:01:42.167515,2025-05-27T04:59:55.184448,33268.750130245855,36761.783464290595,305,338,3493.016933,58:13,33
14,Erenville,2025-05-27T04:01:49.852473,2025-05-27T05:00:19.267212,33276.43346358075,36785.866797628834,305,338,3509.414739,58:29,33
13,Krile Maya Baldesion,2025-05-27T04:01:55.449917,2025-05-27T05:00:23.882938,33282.033463581894,36790.48346429644,305,338,3508.433021,58:28,33
12,Puddingway,2025-05-27T04:02:00.051233,2025-05-27T05:00:26.468557,33286.63346358283,36793.0667976303,305,338,3506.417324,58:26,33
